WEAPON_FOUND_FLAG,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECT_REPORTED_AGE,SUSPECT_SEX,suspect_race_generalized,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,STOP_LOCATION_BORO_NAME,precinct_2020,pct_black_precinct,is_dominant_race_p,total_pop,black,white,hisp_latino,other,stop_patrol_boro,pct_black_boro,OBSERVED_DURATION_MIN,obs_duration_min_bin,suspect_height_bin,suspect_age_bin
0,2019-07-25,16:43:00,2019,July,Thursday,Based on Radio Run,O,PSB,1.0,13.0,MALE,black,5.1,120.0,THN,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,1.0,1,very_short,juvenile
0,2019-07-25,21:46:00,2019,July,Thursday,Based on Radio Run,I,PSB,1.0,21.0,MALE,black,5.8,175.0,THN,BROOKLYN,71,0.7153785977709821,1,98429.0,70414.0,20812.0,9157.0,7203.0,PBBS,0.276,1.0,1,medium,young_adult
1,2019-07-25,12:52:00,2019,July,Thursday,Based on Radio Run,O,PSB,2.0,14.0,MALE,black,5.4,130.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,2.0,2,short,juvenile
1,2019-07-25,17:20:00,2019,July,Thursday,Based on Self Initiated,O,PSB,1.0,16.0,MALE,black,5.9,125.0,THN,QUEENS,101,0.5258033251323343,1,67065.0,35263.0,19193.0,16941.0,12609.0,PBQS,0.388,1.0,1,tall,juvenile
0,2019-07-25,17:04:00,2019,July,Thursday,Based on Self Initiated,S,Transit,1.0,24.0,MALE,white,6.0,180.0,THN,MANHATTAN,24,0.13772308848393766,1,106460.0,14662.0,72133.0,22738.0,19665.0,PBMN,0.217,1.0,1,tall,young_adult
0,2019-07-25,3:40:00,2019,July,Thursday,Based on Radio Run,I,PSB,0.0,28.0,MALE,hisp_latino,5.6,130.0,THN,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,0.1,0,short,adult
0,2019-07-26,22:10:00,2019,July,Friday,Based on Self Initiated,O,Housing,1.0,26.0,MALE,hisp_latino,6.2,230.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,very_tall,adult
0,2019-07-26,13:30:00,2019,July,Friday,Based on Radio Run,O,PSB,15.0,40.0,MALE,black,5.9,205.0,Muscular,QUEENS,113,0.8736473212799254,1,120132.0,104953.0,3036.0,9783.0,12143.0,PBQS,0.388,15.0,11-30,tall,middle_age
0,2019-07-26,22:49:00,2019,July,Friday,Based on Radio Run,O,Housing,1.0,20.0,MALE,black,5.8,150.0,THN,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-26,23:30:00,2019,July,Friday,Based on C/W on Scene,O,Housing,1.0,18.0,MALE,black,5.8,130.0,THN,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-26,22:49:00,2019,July,Friday,Based on Radio Run,O,Housing,1.0,20.0,MALE,black,5.8,170.0,THN,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-26,9:30:00,2019,July,Friday,Based on Radio Run,I,PSB,1.0,37.0,MALE,black,5.9,150.0,THN,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,tall,middle_age
0,2019-07-27,19:10:00,2019,July,Saturday,Based on Radio Run,I,Housing,0.0,17.0,MALE,hisp_latino,5.9,135.0,MED,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,0.1,0,tall,juvenile
0,2019-07-27,22:02:00,2019,July,Saturday,Based on Radio Run,O,PSB,1.0,33.0,MALE,other,5.11,200.0,MED,QUEENS,105,0.5722603429807723,0,188582.0,107918.0,33672.0,22337.0,46992.0,PBQS,0.388,1.0,1,very_short,adult
0,2019-07-27,21:08:00,2019,July,Saturday,Based on Radio Run,O,PSB,1.0,35.0,MALE,hisp_latino,6.0,140.0,THN,MANHATTAN,26,0.23450755433465295,0,49508.0,11610.0,23703.0,12277.0,14195.0,PBMN,0.217,1.0,1,tall,adult
1,2019-07-27,20:09:00,2019,July,Saturday,Based on Self Initiated,O,PSB,1.0,18.0,MALE,hisp_latino,5.1,170.0,MED,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,very_short,young_adult
0,2019-07-27,14:21:00,2019,July,Saturday,Based on Radio Run,I,PSB,1.0,15.0,MALE,hisp_latino,6.0,180.0,MED,QUEENS,104,0.02538339502908514,0,170190.0,4320.0,120143.0,58947.0,45727.0,PBQN,0.052,1.0,1,tall,juvenile
1,2019-07-27,3:36:00,2019,July,Saturday,Based on Self Initiated,O,PSB,1.0,25.0,MALE,black,5.7,160.0,THN,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,medium,adult
1,2019-07-28,0:35:00,2019,July,Sunday,Based on Self Initiated,O,Housing,1.0,29.0,MALE,hisp_latino,5.1,170.0,THN,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,1.0,1,very_short,adult
0,2019-07-28,2:47:00,2019,July,Sunday,Based on Self Initiated,O,Housing,1.0,30.0,MALE,black,6.0,160.0,MED,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,tall,adult
0,2019-07-28,13:05:00,2019,July,Sunday,Based on C/W on Scene,O,PSB,30.0,34.0,MALE,black,6.4,190.0,THN,MANHATTAN,7,0.10632596930174787,0,56355.0,5992.0,21520.0,17976.0,28843.0,PBMS,0.056,30.0,11-30,very_tall,adult
0,2019-07-28,20:11:00,2019,July,Sunday,Based on Radio Run,O,PSB,0.0,11.0,MALE,black,5.3,135.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,0.1,0,short,juvenile
1,2019-07-28,16:25:00,2019,July,Sunday,Based on Radio Run,O,PSB,1.0,24.0,MALE,hisp_latino,5.9,155.0,THN,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,tall,young_adult
0,2019-07-29,11:50:00,2019,July,Monday,Based on Radio Run,O,PSB,2.0,33.0,MALE,white,5.6,220.0,MED,STATEN ISLAND,123,0.014270850334584625,1,98032.0,1399.0,89264.0,7982.0,7369.0,PBSI,0.106,2.0,2,short,adult
0,2019-07-29,23:16:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,24.0,MALE,black,6.0,190.0,THN,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,1.0,1,tall,young_adult
0,2019-07-29,17:35:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,23.0,MALE,black,6.1,200.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,very_tall,young_adult
1,2019-07-30,21:27:00,2019,July,Tuesday,Based on Self Initiated,O,PSB,5.0,16.0,MALE,black,5.8,160.0,THN,BROOKLYN,79,0.6079678273489691,1,90263.0,54877.0,20375.0,20014.0,15011.0,PBBN,0.464,5.0,3-5,medium,juvenile
0,2019-07-30,5:07:00,2019,July,Tuesday,Based on Self Initiated,O,PSB,20.0,31.0,MALE,white,6.0,175.0,THN,MANHATTAN,14,0.0717156554162026,1,20651.0,1481.0,12868.0,2198.0,6302.0,PBMS,0.056,20.0,11-30,tall,adult
0,2019-07-30,14:50:00,2019,July,Tuesday,Based on Radio Run,O,Housing,1.0,16.0,MALE,black,6.2,225.0,MED,QUEENS,100,0.26493853442698223,0,47913.0,12694.0,29895.0,7161.0,5324.0,PBQS,0.388,1.0,1,very_tall,juvenile
0,2019-07-30,14:50:00,2019,July,Tuesday,Based on Radio Run,O,Housing,1.0,16.0,MALE,black,6.2,280.0,HEA,QUEENS,100,0.26493853442698223,0,47913.0,12694.0,29895.0,7161.0,5324.0,PBQS,0.388,1.0,1,very_tall,juvenile
0,2019-07-30,14:50:00,2019,July,Tuesday,Based on Radio Run,O,Housing,1.0,19.0,MALE,black,5.7,130.0,THN,QUEENS,100,0.26493853442698223,0,47913.0,12694.0,29895.0,7161.0,5324.0,PBQS,0.388,1.0,1,medium,young_adult
0,2019-07-30,1:41:00,2019,July,Tuesday,Based on Radio Run,O,PSB,1.0,30.0,MALE,black,5.8,145.0,THN,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,1.0,1,medium,adult
0,2019-07-30,13:05:00,2019,July,Tuesday,Based on Self Initiated,O,PSB,1.0,30.0,MALE,black,5.8,160.0,THN,QUEENS,101,0.5258033251323343,1,67065.0,35263.0,19193.0,16941.0,12609.0,PBQS,0.388,1.0,1,medium,adult
0,2019-07-30,15:50:00,2019,July,Tuesday,Based on Radio Run,S,Transit,0.0,42.0,MALE,black,5.5,125.0,THN,QUEENS,102,0.1033942377699962,0,144215.0,14911.0,53920.0,58785.0,75384.0,PBQS,0.388,0.1,0,short,middle_age
1,2019-07-30,18:01:00,2019,July,Tuesday,Based on Self Initiated,O,PSB,1.0,23.0,FEMALE,black,5.5,140.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,young_adult
1,2019-07-31,20:19:00,2019,July,Wednesday,Based on Radio Run,O,PSB,0.0,22.0,MALE,hisp_latino,5.8,160.0,THN,BROOKLYN,83,0.2494362270717545,0,112634.0,28095.0,34183.0,73616.0,50356.0,PBBN,0.464,0.1,0,medium,young_adult
0,2019-07-31,21:00:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,hisp_latino,5.6,120.0,THN,BROOKLYN,75,0.5752094606388549,0,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,short,young_adult
0,2019-07-31,22:11:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,1.0,17.0,MALE,hisp_latino,5.1,150.0,MED,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,very_short,juvenile
1,2019-07-31,23:18:00,2019,July,Wednesday,Based on Radio Run,S,PSB,1.0,31.0,MALE,black,5.11,160.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,very_short,adult
0,2019-07-31,23:30:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,1.0,23.0,MALE,hisp_latino,6.3,175.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,1.0,1,very_tall,young_adult
0,2019-08-01,8:05:00,2019,August,Thursday,Based on Radio Run,O,PSB,1.0,25.0,MALE,hisp_latino,6.3,300.0,HEA,MANHATTAN,34,0.10891369337177832,0,113062.0,12314.0,47323.0,77808.0,53425.0,PBMN,0.217,1.0,1,very_tall,adult
0,2019-08-02,19:10:00,2019,August,Friday,Based on Self Initiated,O,Housing,3.0,16.0,MALE,black,5.9,130.0,THN,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,3.0,3-5,tall,juvenile
0,2019-08-02,18:27:00,2019,August,Friday,Based on Radio Run,O,PSB,1.0,23.0,MALE,black,5.6,140.0,THN,MANHATTAN,28,0.6036711998392176,1,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,short,young_adult
0,2019-08-02,20:19:00,2019,August,Friday,Based on Self Initiated,O,PSB,5.0,18.0,MALE,black,5.11,170.0,MED,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,5.0,3-5,very_short,young_adult
0,2019-08-02,22:14:00,2019,August,Friday,Based on Radio Run,O,Housing,1.0,27.0,MALE,black,5.9,180.0,MED,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,tall,adult
0,2019-08-03,1:40:00,2019,August,Saturday,Based on Radio Run,O,PSB,1.0,22.0,MALE,hisp_latino,5.6,165.0,MED,BROOKLYN,90,0.08536752370844602,0,116836.0,9974.0,80364.0,37920.0,26498.0,PBBN,0.464,1.0,1,short,young_adult
0,2019-08-03,12:27:00,2019,August,Saturday,Based on Radio Run,O,PSB,1.0,22.0,FEMALE,black,5.7,120.0,THN,BRONX,47,0.6926247260031239,1,152374.0,105538.0,21739.0,34919.0,25097.0,PBBX,0.363,1.0,1,medium,young_adult
0,2019-08-03,16:00:00,2019,August,Saturday,Based on C/W on Scene,O,PSB,1.0,69.0,MALE,hisp_latino,5.6,210.0,MED,BROOKLYN,83,0.2494362270717545,0,112634.0,28095.0,34183.0,73616.0,50356.0,PBBN,0.464,1.0,1,short,senior
0,2019-08-03,19:20:00,2019,August,Saturday,Based on C/W on Scene,I,PSB,1.0,45.0,FEMALE,black,5.5,180.0,HEA,MANHATTAN,10,0.08312076524511758,0,50180.0,4171.0,35838.0,8821.0,10171.0,PBMS,0.056,1.0,1,short,middle_age
0,2019-08-03,17:40:00,2019,August,Saturday,Based on Self Initiated,O,Housing,10.0,24.0,MALE,black,5.4,140.0,THN,BROOKLYN,81,0.8019833551226045,1,62722.0,50302.0,4581.0,10474.0,7839.0,PBBN,0.464,10.0,6-10,short,young_adult
0,2019-08-03,19:20:00,2019,August,Saturday,Based on C/W on Scene,I,PSB,1.0,39.0,MALE,black,5.1,200.0,MED,MANHATTAN,10,0.08312076524511758,0,50180.0,4171.0,35838.0,8821.0,10171.0,PBMS,0.056,1.0,1,very_short,middle_age
0,2019-08-03,15:55:00,2019,August,Saturday,Based on Radio Run,O,PSB,2.0,40.0,MALE,white,6.2,175.0,THN,MANHATTAN,24,0.13772308848393766,1,106460.0,14662.0,72133.0,22738.0,19665.0,PBMN,0.217,2.0,2,very_tall,middle_age
0,2019-08-04,20:59:00,2019,August,Sunday,Based on Radio Run,O,PSB,1.0,36.0,MALE,hisp_latino,5.9,200.0,MED,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,tall,middle_age
1,2019-08-04,23:00:00,2019,August,Sunday,Based on Self Initiated,O,PSB,1.0,21.0,MALE,black,5.5,150.0,MED,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,short,young_adult
0,2019-08-05,11:05:00,2019,August,Monday,Based on Radio Run,I,PSB,1.0,60.0,MALE,black,6.0,250.0,HEA,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,tall,middle_age
1,2019-08-05,1:25:00,2019,August,Monday,Based on Radio Run,O,PSB,1.0,23.0,MALE,black,5.6,145.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,short,young_adult
0,2019-08-05,22:12:00,2019,August,Monday,Based on Radio Run,O,Housing,1.0,32.0,MALE,black,5.7,160.0,MED,BROOKLYN,81,0.8019833551226045,1,62722.0,50302.0,4581.0,10474.0,7839.0,PBBN,0.464,1.0,1,medium,adult
0,2019-08-05,20:13:00,2019,August,Monday,Based on Radio Run,O,PSB,1.0,34.0,MALE,other,5.8,160.0,MED,QUEENS,110,0.06619205950160455,1,172634.0,11427.0,50935.0,90314.0,110272.0,PBQN,0.052,1.0,1,medium,adult
0,2019-08-05,10:00:00,2019,August,Monday,Based on Radio Run,O,Housing,1.0,35.0,FEMALE,black,5.6,155.0,MED,BRONX,47,0.6926247260031239,1,152374.0,105538.0,21739.0,34919.0,25097.0,PBBX,0.363,1.0,1,short,adult
0,2019-08-05,10:39:00,2019,August,Monday,Based on Radio Run,I,PSB,5.0,24.0,MALE,black,5.9,120.0,THN,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,5.0,3-5,tall,young_adult
0,2019-08-05,16:40:00,2019,August,Monday,Based on Radio Run,O,PSB,1.0,40.0,MALE,white,6.1,190.0,MED,BRONX,49,0.2490585117511681,1,114712.0,28570.0,50305.0,48721.0,35837.0,PBBX,0.363,1.0,1,very_tall,middle_age
0,2019-08-06,14:40:00,2019,August,Tuesday,Based on Radio Run,O,PSB,1.0,33.0,MALE,black,5.6,190.0,MED,MANHATTAN,28,0.6036711998392176,1,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,short,adult
1,2019-08-06,1:04:00,2019,August,Tuesday,Based on Self Initiated,O,PSB,1.0,57.0,MALE,black,5.1,190.0,MED,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,very_short,middle_age
0,2019-08-06,22:30:00,2019,August,Tuesday,Based on Self Initiated,O,PSB,1.0,22.0,MALE,black,5.7,160.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,medium,young_adult
1,2019-08-06,22:10:00,2019,August,Tuesday,Based on Self Initiated,O,PSB,0.0,26.0,MALE,black,6.0,175.0,THN,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,0.1,0,tall,adult
0,2019-08-06,20:45:00,2019,August,Tuesday,Based on Self Initiated,O,PSB,1.0,18.0,MALE,black,5.6,80.0,MED,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,short,young_adult
0,2019-08-06,21:00:00,2019,August,Tuesday,Based on Radio Run,O,Housing,1.0,35.0,MALE,hisp_latino,5.9,160.0,THN,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,tall,adult
0,2019-08-06,14:12:00,2019,August,Tuesday,Based on Radio Run,O,PSB,1.0,16.0,MALE,hisp_latino,5.5,130.0,THN,BROOKLYN,60,0.14382707761944033,0,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,short,juvenile
0,2019-08-07,1:33:00,2019,August,Wednesday,Based on Radio Run,O,Housing,1.0,27.0,MALE,black,5.8,150.0,MED,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,medium,adult
0,2019-08-07,1:33:00,2019,August,Wednesday,Based on Radio Run,O,Housing,1.0,27.0,MALE,black,5.1,180.0,Muscular,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,very_short,adult
0,2019-08-07,1:33:00,2019,August,Wednesday,Based on Radio Run,O,Housing,1.0,27.0,MALE,black,5.6,200.0,HEA,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,short,adult
0,2019-08-08,2:33:00,2019,August,Thursday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,hisp_latino,5.9,140.0,THN,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,tall,young_adult
0,2019-08-08,2:05:00,2019,August,Thursday,Based on Self Initiated,O,Housing,1.0,27.0,MALE,black,5.4,150.0,Muscular,BROOKLYN,84,0.13424350568511909,0,48196.0,6470.0,33297.0,6078.0,8429.0,PBBN,0.464,1.0,1,short,adult
0,2019-08-08,0:55:00,2019,August,Thursday,Based on Self Initiated,O,PSB,1.0,29.0,MALE,black,6.0,140.0,THN,BRONX,52,0.25148772136360703,0,139307.0,35034.0,37395.0,90981.0,66878.0,PBBX,0.363,1.0,1,tall,adult
0,2019-08-08,16:45:00,2019,August,Thursday,Based on Self Initiated,O,Housing,3.0,16.0,MALE,black,5.8,135.0,THN,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,3.0,3-5,medium,juvenile
0,2019-08-08,2:05:00,2019,August,Thursday,Based on Self Initiated,O,Housing,1.0,18.0,MALE,black,6.0,240.0,MED,BROOKLYN,84,0.13424350568511909,0,48196.0,6470.0,33297.0,6078.0,8429.0,PBBN,0.464,1.0,1,tall,young_adult
0,2019-08-09,16:30:00,2019,August,Friday,Based on Radio Run,O,PSB,1.0,34.0,MALE,black,5.7,180.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,medium,adult
1,2019-08-09,7:56:00,2019,August,Friday,Based on C/W on Scene,O,PSB,1.0,28.0,MALE,black,5.8,220.0,Muscular,MANHATTAN,20,0.04395657935765513,0,102624.0,4511.0,84116.0,8609.0,13997.0,PBMN,0.217,1.0,1,medium,adult
0,2019-08-09,0:25:00,2019,August,Friday,Based on Self Initiated,O,Housing,1.0,18.0,MALE,black,6.3,160.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,very_tall,young_adult
0,2019-08-09,22:50:00,2019,August,Friday,Based on Radio Run,O,PSB,1.0,25.0,MALE,black,5.1,180.0,MED,BRONX,52,0.25148772136360703,0,139307.0,35034.0,37395.0,90981.0,66878.0,PBBX,0.363,1.0,1,very_short,adult
1,2019-08-09,18:02:00,2019,August,Friday,Based on Radio Run,O,PSB,1.0,32.0,MALE,black,5.1,160.0,THN,QUEENS,113,0.8736473212799254,1,120132.0,104953.0,3036.0,9783.0,12143.0,PBQS,0.388,1.0,1,very_short,adult
0,2019-08-09,18:46:00,2019,August,Friday,Based on C/W on Scene,O,Housing,1.0,25.0,MALE,black,5.3,150.0,MED,BROOKLYN,94,0.03621526481412342,0,56247.0,2037.0,45462.0,9088.0,8748.0,PBBN,0.464,1.0,1,short,adult
0,2019-08-10,0:36:00,2019,August,Saturday,Based on Radio Run,O,PSB,1.0,44.0,MALE,hisp_latino,5.1,200.0,HEA,BRONX,50,0.15464018875344082,0,101720.0,15730.0,54359.0,44156.0,31631.0,PBBX,0.363,1.0,1,very_short,middle_age
1,2019-08-10,18:10:00,2019,August,Saturday,Based on Self Initiated,O,PSB,1.0,18.0,MALE,black,5.6,150.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,short,young_adult
0,2019-08-10,17:04:00,2019,August,Saturday,Based on Self Initiated,O,PSB,1.0,46.0,MALE,black,6.4,208.0,THN,MANHATTAN,28,0.6036711998392176,1,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,very_tall,middle_age
0,2019-08-11,20:55:00,2019,August,Sunday,Based on Radio Run,O,PSB,3.0,15.0,MALE,hisp_latino,5.8,150.0,MED,BROOKLYN,73,0.8174006568904103,0,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,3.0,3-5,medium,juvenile
0,2019-08-11,15:03:00,2019,August,Sunday,Based on Radio Run,O,PSB,1.0,25.0,MALE,white,5.1,225.0,MED,STATEN ISLAND,122,0.024442014073764947,1,138982.0,3397.0,119790.0,15903.0,15795.0,PBSI,0.106,1.0,1,very_short,adult
0,2019-08-11,16:31:00,2019,August,Sunday,Based on Radio Run,O,PSB,1.0,42.0,MALE,black,6.1,200.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,very_tall,middle_age
0,2019-08-11,18:29:00,2019,August,Sunday,Based on Radio Run,O,PSB,0.0,49.0,MALE,hisp_latino,5.11,170.0,THN,MANHATTAN,9,0.09031566003427392,0,76443.0,6904.0,48175.0,18291.0,21364.0,PBMS,0.056,0.1,0,very_short,middle_age
1,2019-08-11,0:30:00,2019,August,Sunday,Based on Radio Run,O,PSB,1.0,37.0,MALE,black,6.0,190.0,THN,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,tall,middle_age
0,2019-08-11,15:03:00,2019,August,Sunday,Based on Radio Run,O,PSB,1.0,25.0,MALE,white,6.1,230.0,MED,STATEN ISLAND,122,0.024442014073764947,1,138982.0,3397.0,119790.0,15903.0,15795.0,PBSI,0.106,1.0,1,very_tall,adult
0,2019-08-11,16:31:00,2019,August,Sunday,Based on Radio Run,O,PSB,1.0,31.0,MALE,black,5.1,175.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,very_short,adult
0,2019-08-12,0:36:00,2019,August,Monday,Based on Self Initiated,O,Housing,0.0,36.0,MALE,hisp_latino,5.8,170.0,MED,BROOKLYN,76,0.16487389572939076,0,43694.0,7204.0,29343.0,9543.0,7147.0,PBBS,0.276,0.1,0,medium,middle_age
1,2019-08-13,19:07:00,2019,August,Tuesday,Based on Self Initiated,O,PSB,2.0,18.0,MALE,hisp_latino,6.1,190.0,THN,BRONX,47,0.6926247260031239,0,152374.0,105538.0,21739.0,34919.0,25097.0,PBBX,0.363,2.0,2,very_tall,young_adult
0,2019-08-13,2:50:00,2019,August,Tuesday,Based on Radio Run,O,PSB,2.0,36.0,MALE,hisp_latino,5.7,180.0,MED,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,2.0,2,medium,middle_age
0,2019-08-14,22:30:00,2019,August,Wednesday,Based on C/W on Scene,O,PSB,1.0,39.0,MALE,hisp_latino,5.5,150.0,MED,QUEENS,110,0.06619205950160455,0,172634.0,11427.0,50935.0,90314.0,110272.0,PBQN,0.052,1.0,1,short,middle_age
0,2019-08-14,1:15:00,2019,August,Wednesday,Based on Radio Run,I,PSB,1.0,22.0,MALE,black,5.8,150.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,medium,young_adult
0,2019-08-14,13:15:00,2019,August,Wednesday,Based on Self Initiated,O,PSB,1.0,31.0,MALE,black,5.1,165.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,very_short,adult
0,2019-08-14,13:15:00,2019,August,Wednesday,Based on Self Initiated,O,PSB,1.0,25.0,MALE,black,6.1,185.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,very_tall,adult
0,2019-08-14,13:15:00,2019,August,Wednesday,Based on Self Initiated,O,PSB,1.0,36.0,MALE,hisp_latino,5.4,140.0,MED,BROOKLYN,75,0.5752094606388549,0,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,short,middle_age
0,2019-08-14,13:37:00,2019,August,Wednesday,Based on Radio Run,O,PSB,1.0,25.0,MALE,black,6.0,150.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,tall,adult
